timestamp,open,high,low,close,volume
2025-10-11 21:15:00,174.46,174.77,174.02,174.75,1380.82
2025-10-11 21:16:00,174.74,175.88,174.72,175.6,5587.936
2025-10-11 21:17:00,175.59,176.38,175.59,175.77,2082.573
2025-10-11 21:18:00,175.77,176.0,175.47,175.89,1410.206
2025-10-11 21:19:00,175.88,176.14,175.56,175.69,930.775
2025-10-11 21:20:00,175.69,175.99,175.51,175.97,715.378
2025-10-11 21:21:00,175.99,176.45,175.72,176.13,1115.585
2025-10-11 21:22:00,176.12,177.07,175.99,176.93,2488.984
2025-10-11 21:23:00,176.93,177.2,176.65,177.0,3099.482
2025-10-11 21:24:00,177.01,177.72,177.01,177.45,6846.514
2025-10-11 21:25:00,177.46,177.59,176.76,176.81,1571.859
2025-10-11 21:26:00,176.8,177.32,176.7,177.22,1266.049
2025-10-11 21:27:00,177.21,177.36,176.7,176.72,931.584
2025-10-11 21:28:00,176.71,176.83,176.32,176.33,1111.667
2025-10-11 21:29:00,176.33,176.35,176.07,176.32,1868.567
2025-10-11 21:30:00,176.32,176.45,175.94,175.98,1136.884
2025-10-11 21:31:00,175.99,176.13,175.83,175.92,916.862
2025-10-11 21:32:00,175.88,176.2,175.71,176.09,1030.728
2025-10-11 21:33:00,176.1,176.42,175.75,175.75,838.709
2025-10-11 21:34:00,175.74,176.23,175.72,176.05,827.255
2025-10-11 21:35:00,176.04,176.38,176.04,176.28,352.256
2025-10-11 21:36:00,176.29,176.96,176.28,176.96,799.168
2025-10-11 21:37:00,176.97,177.1,176.62,176.65,677.756
2025-10-11 21:38:00,176.64,177.01,176.58,176.98,447.072
2025-10-11 21:39:00,176.98,176.98,176.66,176.76,548.508
2025-10-11 21:40:00,176.75,176.75,176.54,176.59,870.407
2025-10-11 21:41:00,176.58,176.77,176.54,176.65,348.994
2025-10-11 21:42:00,176.65,176.78,176.65,176.7,393.214
2025-10-11 21:43:00,176.69,176.7,176.38,176.38,511.807
2025-10-11 21:44:00,176.38,176.38,176.04,176.24,591.283
2025-10-11 21:45:00,176.25,176.59,176.08,176.55,515.107
2025-10-11 21:46:00,176.56,177.2,176.56,177.2,502.074
2025-10-11 21:47:00,177.19,177.22,177.01,177.17,378.755
2025-10-11 21:48:00,177.18,177.41,177.15,177.36,435.877
2025-10-11 21:49:00,177.37,177.38,177.02,177.04,626.785
2025-10-11 21:50:00,177.05,177.11,176.87,177.0,222.755
2025-10-11 21:51:00,176.99,177.34,176.95,177.32,298.693
2025-10-11 21:52:00,177.32,177.32,176.99,177.08,1195.452
2025-10-11 21:53:00,177.09,177.11,176.94,176.98,385.056
2025-10-11 21:54:00,176.98,177.01,176.75,176.85,343.604
2025-10-11 21:55:00,176.85,176.95,176.85,176.94,235.422
2025-10-11 21:56:00,176.93,177.26,176.93,177.22,406.714
2025-10-11 21:57:00,177.22,177.22,176.8,176.95,524.315
2025-10-11 21:58:00,176.97,177.1,176.97,177.05,189.189
2025-10-11 21:59:00,177.04,177.12,176.99,177.12,434.026
2025-10-11 22:00:00,177.13,177.59,177.12,177.35,242.541
2025-10-11 22:01:00,177.36,177.53,177.03,177.18,430.857
2025-10-11 22:02:00,177.18,177.55,177.02,177.55,700.803
2025-10-11 22:03:00,177.56,177.72,176.97,177.02,607.362
2025-10-11 22:04:00,177.03,177.32,177.0,177.16,359.144
2025-10-11 22:05:00,177.16,177.16,176.57,176.81,675.664
2025-10-11 22:06:00,176.81,177.2,176.63,177.11,267.0
2025-10-11 22:07:00,177.11,177.49,176.99,177.38,458.29
2025-10-11 22:08:00,177.38,177.64,177.26,177.52,552.777
2025-10-11 22:09:00,177.54,177.57,177.32,177.45,323.638
2025-10-11 22:10:00,177.45,177.59,177.17,177.49,396.402
2025-10-11 22:11:00,177.51,177.6,177.26,177.42,410.103
2025-10-11 22:12:00,177.44,177.44,177.16,177.21,175.804
2025-10-11 22:13:00,177.25,177.5,177.1,177.37,181.849
2025-10-11 22:14:00,177.37,177.47,176.86,177.03,1545.372
2025-10-11 22:15:00,177.02,177.15,176.81,176.96,676.395
2025-10-11 22:16:00,176.9,177.12,176.56,176.61,1007.494
2025-10-11 22:17:00,176.61,176.78,176.41,176.78,764.885
2025-10-11 22:18:00,176.78,176.78,176.48,176.59,1468.097
2025-10-11 22:19:00,176.58,176.58,176.21,176.51,899.154
2025-10-11 22:20:00,176.51,176.51,176.12,176.25,1181.08
2025-10-11 22:21:00,176.25,176.65,176.25,176.41,215.039
2025-10-11 22:22:00,176.41,176.79,176.41,176.62,137.692
2025-10-11 22:23:00,176.53,176.78,176.39,176.4,211.691
2025-10-11 22:24:00,176.34,176.48,176.14,176.36,1741.599
2025-10-11 22:25:00,176.35,176.6,176.32,176.6,454.638
2025-10-11 22:26:00,176.61,176.7,176.33,176.5,241.696
2025-10-11 22:27:00,176.5,176.98,176.5,176.95,329.132
2025-10-11 22:28:00,176.94,177.26,176.94,177.11,101.844
2025-10-11 22:29:00,177.12,177.14,176.62,176.82,676.635
2025-10-11 22:30:00,176.82,176.98,176.76,176.9,199.654
2025-10-11 22:31:00,176.9,177.06,176.68,177.04,164.71
2025-10-11 22:32:00,177.04,177.04,176.79,176.83,321.558
2025-10-11 22:33:00,176.83,177.12,176.76,177.12,210.71
2025-10-11 22:34:00,177.09,177.3,177.01,177.27,179.233
2025-10-11 22:35:00,177.28,177.61,177.26,177.52,820.052
2025-10-11 22:36:00,177.49,177.64,177.36,177.64,297.327
2025-10-11 22:37:00,177.65,177.89,177.59,177.63,601.307
2025-10-11 22:38:00,177.62,178.32,177.6,178.07,1101.541
2025-10-11 22:39:00,178.07,178.23,177.95,177.95,480.257
2025-10-11 22:40:00,177.97,177.99,177.52,177.56,362.153
2025-10-11 22:41:00,177.56,177.78,177.39,177.42,758.142
2025-10-11 22:42:00,177.47,177.47,177.11,177.41,573.761
2025-10-11 22:43:00,177.43,177.54,177.22,177.47,528.204
2025-10-11 22:44:00,177.47,177.53,177.33,177.4,397.4
2025-10-11 22:45:00,177.41,177.76,177.34,177.61,542.044
2025-10-11 22:46:00,177.6,177.9,177.6,177.79,116.764
2025-10-11 22:47:00,177.75,177.75,177.34,177.58,273.181
2025-10-11 22:48:00,177.56,177.73,177.56,177.68,76.611
2025-10-11 22:49:00,177.69,177.72,177.26,177.29,318.79
2025-10-11 22:50:00,177.29,177.6,177.26,177.58,71.015
2025-10-11 22:51:00,177.58,177.91,177.54,177.88,300.514
2025-10-11 22:52:00,177.87,177.87,177.22,177.22,131.748
2025-10-11 22:53:00,177.22,177.43,177.19,177.41,297.957
2025-10-11 22:54:00,177.41,177.66,177.39,177.63,229.01
2025-10-11 22:55:00,177.64,177.72,177.53,177.56,221.057
2025-10-11 22:56:00,177.57,177.73,177.49,177.57,321.401
2025-10-11 22:57:00,177.57,177.79,177.48,177.76,73.764
2025-10-11 22:58:00,177.75,177.77,177.47,177.65,219.849
2025-10-11 22:59:00,177.64,177.8,177.57,177.58,283.087
2025-10-11 23:00:00,177.57,177.98,177.53,177.74,218.219
2025-10-11 23:01:00,177.75,177.97,177.66,177.81,292.662
2025-10-11 23:02:00,177.76,178.12,177.55,178.03,264.601
2025-10-11 23:03:00,178.04,178.04,177.62,177.71,4806.258
2025-10-11 23:04:00,177.64,178.17,177.64,178.02,222.204
2025-10-11 23:05:00,178.02,178.11,177.83,177.94,190.254
2025-10-11 23:06:00,177.96,177.96,177.37,177.41,183.278
2025-10-11 23:07:00,177.35,177.35,177.02,177.27,382.519
2025-10-11 23:08:00,177.26,177.73,177.19,177.7,947.045
2025-10-11 23:09:00,177.7,178.14,177.6,177.76,382.739
2025-10-11 23:10:00,177.77,177.83,177.36,177.74,363.979
2025-10-11 23:11:00,177.74,178.09,177.6,177.6,2542.661
2025-10-11 23:12:00,177.6,177.74,177.3,177.69,638.011
2025-10-11 23:13:00,177.69,178.07,177.66,177.93,987.692
2025-10-11 23:14:00,177.93,178.0,177.74,177.92,197.909
2025-10-11 23:15:00,177.93,178.04,177.46,177.72,188.224
2025-10-11 23:16:00,177.72,177.85,177.46,177.75,165.637
2025-10-11 23:17:00,177.72,177.94,177.61,177.93,214.93
2025-10-11 23:18:00,177.95,177.95,177.74,177.75,204.617
2025-10-11 23:19:00,177.74,178.19,177.72,178.17,323.582
2025-10-11 23:20:00,178.18,178.47,178.15,178.32,439.794
2025-10-11 23:21:00,178.33,178.55,178.32,178.47,337.882
2025-10-11 23:22:00,178.46,178.54,178.38,178.54,150.277
2025-10-11 23:23:00,178.54,178.97,178.43,178.68,487.993
2025-10-11 23:24:00,178.7,178.82,178.48,178.63,261.228
2025-10-11 23:25:00,178.6,178.6,178.31,178.37,350.15
2025-10-11 23:26:00,178.35,178.52,178.26,178.47,133.843
2025-10-11 23:27:00,178.5,178.64,178.44,178.53,212.579
2025-10-11 23:28:00,178.53,178.68,178.32,178.34,180.103
2025-10-11 23:29:00,178.35,178.48,178.11,178.44,150.171
2025-10-11 23:30:00,178.44,178.65,178.02,178.27,3032.813
2025-10-11 23:31:00,178.28,178.63,178.27,178.41,252.714
2025-10-11 23:32:00,178.42,178.42,177.93,178.13,244.3
2025-10-11 23:33:00,178.12,178.49,177.99,178.45,289.455
2025-10-11 23:34:00,178.43,178.45,178.07,178.1,225.954
2025-10-11 23:35:00,178.1,178.25,177.95,177.99,118.039
2025-10-11 23:36:00,178.0,178.19,177.94,177.94,215.04
2025-10-11 23:37:00,177.94,177.97,177.74,177.83,220.67
2025-10-11 23:38:00,177.82,177.91,177.62,177.71,49.854
2025-10-11 23:39:00,177.72,178.12,177.71,178.06,145.889
2025-10-11 23:40:00,178.06,178.06,177.77,177.77,157.682
2025-10-11 23:41:00,177.76,177.98,177.76,177.87,311.317
2025-10-11 23:42:00,177.82,178.05,177.82,177.96,203.975
2025-10-11 23:43:00,177.96,178.14,177.93,178.12,188.209
2025-10-11 23:44:00,178.12,178.25,177.87,178.03,250.232
2025-10-11 23:45:00,178.03,178.04,177.81,178.0,210.414
2025-10-11 23:46:00,178.01,178.11,177.8,177.87,170.881
2025-10-11 23:47:00,177.86,178.12,177.75,177.94,210.565
2025-10-11 23:48:00,178.03,178.39,177.92,178.38,234.063
2025-10-11 23:49:00,178.39,178.64,178.39,178.53,184.836
2025-10-11 23:50:00,178.53,178.73,178.46,178.63,153.402
2025-10-11 23:51:00,178.64,178.68,178.41,178.47,142.371
2025-10-11 23:52:00,178.48,178.63,178.32,178.6,203.441
2025-10-11 23:53:00,178.45,178.45,178.24,178.35,78.445
2025-10-11 23:54:00,178.29,178.33,178.18,178.29,77.539
2025-10-11 23:55:00,178.35,178.37,177.84,178.07,248.058
2025-10-11 23:56:00,178.07,178.07,177.89,177.99,97.652
2025-10-11 23:57:00,177.99,178.08,177.86,178.08,112.177
2025-10-11 23:58:00,178.06,178.12,177.92,178.03,351.2
2025-10-11 23:59:00,178.03,178.05,177.72,177.83,583.028
2025-10-12 00:00:00,177.84,177.96,177.22,177.41,2585.223
2025-10-12 00:01:00,177.4,177.55,177.26,177.44,345.988
2025-10-12 00:02:00,177.45,177.53,177.25,177.35,220.734
2025-10-12 00:03:00,177.35,177.61,177.22,177.22,275.398
2025-10-12 00:04:00,177.25,177.43,177.01,177.14,851.478
2025-10-12 00:05:00,177.15,177.37,177.02,177.21,792.976
2025-10-12 00:06:00,177.22,177.27,176.95,177.01,778.455
2025-10-12 00:07:00,177.01,177.27,176.95,176.99,651.114
2025-10-12 00:08:00,176.98,177.06,176.76,177.0,341.047
2025-10-12 00:09:00,176.99,177.03,176.77,176.85,167.454
2025-10-12 00:10:00,176.85,176.92,176.46,176.58,512.464
2025-10-12 00:11:00,176.59,176.76,176.58,176.68,239.813
2025-10-12 00:12:00,176.64,176.84,176.49,176.51,535.504
2025-10-12 00:13:00,176.52,176.7,176.52,176.68,78.403
2025-10-12 00:14:00,176.68,176.71,176.35,176.44,232.958
2025-10-12 00:15:00,176.42,177.2,176.42,177.05,550.744
2025-10-12 00:16:00,177.05,177.21,176.91,176.91,174.338
2025-10-12 00:17:00,176.76,176.82,176.5,176.54,85.975
2025-10-12 00:18:00,176.51,176.88,176.45,176.88,352.976
2025-10-12 00:19:00,176.81,176.83,176.28,176.29,209.483
2025-10-12 00:20:00,176.28,176.31,175.9,176.16,806.56
2025-10-12 00:21:00,176.12,176.18,175.91,176.09,238.528
2025-10-12 00:22:00,176.08,176.39,176.0,176.22,219.708
2025-10-12 00:23:00,176.23,176.23,175.78,175.87,645.19
2025-10-12 00:24:00,175.85,175.92,175.43,175.56,520.107
2025-10-12 00:25:00,175.59,175.66,175.28,175.44,456.99
2025-10-12 00:26:00,175.43,175.72,175.32,175.72,705.385
2025-10-12 00:27:00,175.72,175.73,175.33,175.41,181.501
2025-10-12 00:28:00,175.41,175.5,175.31,175.33,138.842
2025-10-12 00:29:00,175.33,175.49,175.23,175.23,130.086
2025-10-12 00:30:00,175.22,175.8,175.22,175.72,502.636
2025-10-12 00:31:00,175.71,175.73,175.54,175.58,306.182
2025-10-12 00:32:00,175.57,176.24,175.45,176.21,1748.244
2025-10-12 00:33:00,176.21,176.39,176.02,176.37,1373.363
2025-10-12 00:34:00,176.37,177.08,176.31,176.74,1870.802
2025-10-12 00:35:00,176.76,176.76,176.42,176.52,859.982
2025-10-12 00:36:00,176.5,177.09,176.48,176.62,905.581
2025-10-12 00:37:00,176.55,176.69,176.15,176.18,562.392
2025-10-12 00:38:00,176.17,176.28,175.8,175.8,306.532
2025-10-12 00:39:00,175.8,176.03,175.64,175.65,464.336
2025-10-12 00:40:00,175.65,175.7,175.1,175.3,803.676
2025-10-12 00:41:00,175.3,175.31,175.07,175.07,239.731
2025-10-12 00:42:00,175.06,175.19,175.0,175.13,511.616
2025-10-12 00:43:00,175.13,175.33,175.11,175.19,51.087
2025-10-12 00:44:00,175.19,175.3,175.04,175.1,112.243
2025-10-12 00:45:00,175.15,175.21,175.01,175.06,352.678
2025-10-12 00:46:00,175.06,175.5,175.06,175.26,108.114
2025-10-12 00:47:00,175.27,175.36,175.08,175.34,302.031
2025-10-12 00:48:00,175.36,175.36,174.94,174.96,843.792
2025-10-12 00:49:00,175.0,175.03,174.67,174.75,1431.753
2025-10-12 00:50:00,174.74,174.93,174.64,174.85,178.636
